ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,humidity,humidity_lower,humidity_upper,humidity_lag1,humidity_lag1_lower,humidity_lag1_upper,temp_rolling3,temp_rolling3_lower,temp_rolling3_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-03,15.056880441415855,22.38217237874242,23.011111228550334,15.056880441415855,15.056880441415855,7.65234170173974,7.65234170173974,7.65234170173974,7.580370296989539,7.580370296989539,7.580370296989539,0.1085973899922387,0.1085973899922387,0.1085973899922387,0.0011398127322894554,0.0011398127322894554,0.0011398127322894554,7.47063309426501,7.47063309426501,7.47063309426501,0.07197140475020183,0.07197140475020183,0.07197140475020183,0.0,0.0,0.0,22.709222143155593
2023-04-04,15.054751256126353,22.460706288279443,23.065607850031476,15.054751256126353,15.054751256126353,7.714102280178025,7.714102280178025,7.714102280178025,7.6652963625533665,7.6652963625533665,7.6652963625533665,0.12174682989699068,0.12174682989699068,0.12174682989699068,0.0011598508619150032,0.0011598508619150032,0.0011598508619150032,7.54238968179446,7.54238968179446,7.54238968179446,0.04880591762465976,0.04880591762465976,0.04880591762465976,0.0,0.0,0.0,22.768853536304377
2023-04-05,15.052622070836852,22.139946763637585,22.7670919176138,15.052622070836852,15.052622070836852,7.379421288870293,7.379421288870293,7.379421288870293,7.442548152911498,7.442548152911498,7.442548152911498,0.014672819244010727,0.014672819244010727,0.014672819244010727,0.0013001177692938473,0.0013001177692938473,0.0013001177692938473,7.426575215898194,7.426575215898194,7.426575215898194,-0.06312686404120535,-0.06312686404120535,-0.06312686404120535,0.0,0.0,0.0,22.432043359707144
2023-04-06,15.050492885547351,22.028834089349562,22.62077598385864,15.050492885547351,15.050492885547351,7.288600535523413,7.288600535523413,7.288600535523413,7.33514840096743,7.33514840096743,7.33514840096743,0.07290605310791223,0.07290605310791223,0.07290605310791223,0.00015794438063754907,0.00015794438063754907,0.00015794438063754907,7.26208440347888,7.26208440347888,7.26208440347888,-0.046547865444017,-0.046547865444017,-0.046547865444017,0.0,0.0,0.0,22.339093421070764
2023-04-07,15.04836370025785,22.081365884266667,22.674722067587723,15.04836370025785,15.04836370025785,7.324724681070469,7.324724681070469,7.324724681070469,7.285063880094295,7.285063880094295,7.285063880094295,0.15368118395138824,0.15368118395138824,0.15368118395138824,0.0007791263990295723,0.0007791263990295723,0.0007791263990295723,7.130603569743878,7.130603569743878,7.130603569743878,0.039660800976172514,0.039660800976172514,0.039660800976172514,0.0,0.0,0.0,22.37308838132832
2023-04-08,15.046234514968349,22.12131090234016,22.75412572156405,15.046234514968349,15.046234514968349,7.387002047976911,7.387002047976911,7.387002047976911,7.381430340434524,7.381430340434524,7.381430340434524,0.19500799508060845,0.19500799508060845,0.19500799508060845,0.0016407659729281824,0.0016407659729281824,0.0016407659729281824,7.184781579380987,7.184781579380987,7.184781579380987,0.005571707542387058,0.005571707542387058,0.005571707542387058,0.0,0.0,0.0,22.43323656294526
2023-04-09,15.044105329678848,22.18616228228012,22.839962127059287,15.044105329678848,15.044105329678848,7.465630498305928,7.465630498305928,7.465630498305928,7.521965599714774,7.521965599714774,7.521965599714774,0.09169096725755783,0.09169096725755783,0.09169096725755783,0.0020816048246902613,0.0020816048246902613,0.0020816048246902613,7.428193027632526,7.428193027632526,7.428193027632526,-0.056335101408846136,-0.056335101408846136,-0.056335101408846136,0.0,0.0,0.0,22.509735827984777
2023-04-10,15.041976144389347,22.268805558165734,22.877983903148838,15.041976144389347,15.041976144389347,7.528309912002792,7.528309912002792,7.528309912002792,7.456338507252494,7.456338507252494,7.456338507252494,0.05036415612833746,0.05036415612833746,0.05036415612833746,0.000979507695285063,0.000979507695285063,0.000979507695285063,7.404994843428872,7.404994843428872,7.404994843428872,0.07197140475029758,0.07197140475029758,0.07197140475029758,0.0,0.0,0.0,22.57028605639214
2023-04-11,15.039846959099842,22.21284314547695,22.864977453850823,15.039846959099842,15.039846959099842,7.47977119354348,7.47977119354348,7.47977119354348,7.430965275918814,7.430965275918814,7.430965275918814,0.09544795008748674,0.09544795008748674,0.09544795008748674,0.0005386688435229829,0.0005386688435229829,0.0005386688435229829,7.334978656987803,7.334978656987803,7.334978656987803,0.04880591762466736,0.04880591762466736,0.04880591762466736,0.0,0.0,0.0,22.51961815264332
2023-04-12,15.03771777059681,21.789671536249514,22.399376090673872,15.03771777059681,15.03771777059681,7.063269023568255,7.063269023568255,7.063269023568255,7.1263958876095455,7.1263958876095455,7.1263958876095455,0.03345773339365632,0.03345773339365632,0.03345773339365632,0.0010195839545361592,0.0010195839545361592,0.0010195839545361592,7.0919185702613525,7.0919185702613525,7.0919185702613525,-0.0631268640412893,-0.0631268640412893,-0.0631268640412893,0.0,0.0,0.0,22.100986794165067
2023-04-13,15.035588582093776,21.987708722088446,22.629052202898578,15.035588582093776,15.035588582093776,7.266992984881811,7.266992984881811,7.266992984881811,7.313540850325629,7.313540850325629,7.313540850325629,0.05599963037323109,0.05599963037323109,0.05599963037323109,0.0003583256768930399,0.0003583256768930399,0.0003583256768930399,7.2571828942755054,7.2571828942755054,7.2571828942755054,-0.046547865443818365,-0.046547865443818365,-0.046547865443818365,0.0,0.0,0.0,22.302581566975586
2023-04-14,15.033459393590743,22.405439334417157,23.029590574834952,15.033459393590743,15.033459393590743,7.689335211747804,7.689335211747804,7.689335211747804,7.6496744107716275,7.6496744107716275,7.6496744107716275,0.06351359603308944,0.06351359603308944,0.06351359603308944,0.0005987832323996295,0.0005987832323996295,0.0005987832323996295,7.5855620315061385,7.5855620315061385,7.5855620315061385,0.03966080097617569,0.03966080097617569,0.03966080097617569,0.0,0.0,0.0,22.722794605338546
2023-04-15,15.03133020508771,22.84501695960218,23.4697626073969,15.03133020508771,15.03133020508771,8.118673017412195,8.118673017412195,8.118673017412195,8.113101309869919,8.113101309869919,8.113101309869919,0.14428872687656544,0.14428872687656544,0.14428872687656544,0.0006789357509018269,0.0006789357509018269,0.0006789357509018269,7.9681336472424515,7.9681336472424515,7.9681336472424515,0.0055717075422756545,0.0055717075422756545,0.0055717075422756545,0.0,0.0,0.0,23.150003222499905
2023-04-16,15.029201016584675,22.858683925716708,23.527157493214865,15.029201016584675,15.029201016584675,8.157768732432015,8.157768732432015,8.157768732432015,8.214103833840824,8.214103833840824,8.214103833840824,0.07666303593784113,0.07666303593784113,0.07666303593784113,0.0015405753248004372,0.0015405753248004372,0.0015405753248004372,8.135900222578183,8.135900222578183,8.135900222578183,-0.05633510140881078,-0.05633510140881078,-0.05633510140881078,0.0,0.0,0.0,23.18696974901669
2023-04-17,15.027071828081642,23.10642092346473,23.726310990995515,15.027071828081642,15.027071828081642,8.397919854339305,8.397919854339305,8.397919854339305,8.325948449588912,8.325948449588912,8.325948449588912,0.09920493291741589,0.09920493291741589,0.09920493291741589,0.0008192026582806683,0.0008192026582806683,0.0008192026582806683,8.225924314013215,8.225924314013215,8.225924314013215,0.0719714047503933,0.0719714047503933,0.0719714047503933,0.0,0.0,0.0,23.424991682420945
2023-04-18,15.024942639578608,23.169171831525478,23.774502977773533,15.024942639578608,15.024942639578608,8.427422440794887,8.427422440794887,8.427422440794887,8.378616523169926,8.378616523169926,8.378616523169926,0.14616721829152987,0.14616721829152987,0.14616721829152987,0.0010596602137872577,0.0010596602137872577,0.0010596602137872577,8.231389644664608,8.231389644664608,8.231389644664608,0.048805917624960136,0.048805917624960136,0.048805917624960136,0.0,0.0,0.0,23.452365080373497
2023-04-19,15.022813451075574,22.9145294345114,23.54128074030085,15.022813451075574,15.022813451075574,8.202297135008877,8.202297135008877,8.202297135008877,8.265423999050249,8.265423999050249,8.265423999050249,0.11611135565209704,0.11611135565209704,0.11611135565209704,0.001560613454425985,0.001560613454425985,0.001560613454425985,8.147752029943726,8.147752029943726,8.147752029943726,-0.06312686404137324,-0.06312686404137324,-0.06312686404137324,0.0,0.0,0.0,23.22511058608445
2023-04-20,15.02068426257254,22.55023281962512,23.16636477990008,15.02068426257254,15.02068426257254,7.829210132055693,7.829210132055693,7.829210132055693,7.875757997499507,7.875757997499507,7.875757997499507,0.03345773339365632,0.03345773339365632,0.03345773339365632,0.0012400033804172007,0.0012400033804172007,0.0012400033804172007,7.841060260725434,7.841060260725434,7.841060260725434,-0.04654786544381386,-0.04654786544381386,-0.04654786544381386,0.0,0.0,0.0,22.849894394628233
2023-04-21,15.018555074069507,22.3718790562946,22.99328591591433,15.018555074069507,15.018555074069507,7.6649921473342335,7.6649921473342335,7.6649921473342335,7.625331346357971,7.625331346357971,7.625331346357971,-0.011626060565492945,-0.011626060565492945,-0.011626060565492945,0.0003583256768930399,0.0003583256768930399,0.0003583256768930399,7.636599081246572,7.636599081246572,7.636599081246572,0.03966080097626181,0.03966080097626181,0.03966080097626181,0.0,0.0,0.0,22.683547221403742
2023-04-22,15.016425885566477,22.235899603400558,22.886407157522044,15.016425885566477,15.016425885566477,7.553069524524678,7.553069524524678,7.553069524524678,7.54749781698241,7.54749781698241,7.54749781698241,0.06914907027798306,0.06914907027798306,0.06914907027798306,-0.00012258943412013642,-0.00012258943412013642,-0.00012258943412013642,7.478471336138546,7.478471336138546,7.478471336138546,0.005571707542268975,0.005571707542268975,0.005571707542268975,0.0,0.0,0.0,22.569495410091154
2023-04-23,15.014296697063443,22.451431781213525,23.11190491372398,15.014296697063443,15.014296697063443,7.77091210827549,7.77091210827549,7.77091210827549,7.827247209684473,7.827247209684473,7.827247209684473,0.20252196074046666,0.20252196074046666,0.20252196074046666,0.0007390501397784736,0.0007390501397784736,0.0007390501397784736,7.623986198804229,7.623986198804229,7.623986198804229,-0.05633510140898444,-0.05633510140898444,-0.05633510140898444,0.0,0.0,0.0,22.785208805338932
2023-04-24,15.012167508560408,22.72025960025341,23.378637513748284,15.012167508560408,15.012167508560408,8.041440772868995,8.041440772868995,8.041440772868995,7.96946936811857,7.96946936811857,7.96946936811857,0.09356945867252228,0.09356945867252228,0.09356945867252228,0.0021617573431924574,0.0021617573431924574,0.0021617573431924574,7.873738152102855,7.873738152102855,7.873738152102855,0.0719714047504255,0.0719714047504255,0.0719714047504255,0.0,0.0,0.0,23.053608281429405
2023-04-25,15.010038319500408,22.901571174039287,23.529282009081044,15.010038319500408,15.010038319500408,8.215623209749996,8.215623209749996,8.215623209749996,8.166817292125096,8.166817292125096,8.166817292125096,0.07102756169294751,0.07102756169294751,0.07102756169294751,0.000999545824910611,0.000999545824910611,0.000999545824910611,8.094790184607238,8.094790184607238,8.094790184607238,0.048805917624899046,0.048805917624899046,0.048805917624899046,0.0,0.0,0.0,23.225661529250402
2023-04-26,15.007909130440405,22.738365925401652,23.362309838817573,15.007909130440405,15.007909130440405,8.049235170554155,8.049235170554155,8.049235170554155,8.112362034595265,8.112362034595265,8.112362034595265,0.02218678490386907,0.02218678490386907,0.02218678490386907,0.0007590882694040215,0.0007590882694040215,0.0007590882694040215,8.089416161421992,8.089416161421992,8.089416161421992,-0.06312686404111016,-0.06312686404111016,-0.06312686404111016,0.0,0.0,0.0,23.05714430099456
2023-04-27,15.005779941380403,22.759059266613082,23.405186957921323,15.005779941380403,15.005779941380403,8.073989372162432,8.073989372162432,8.073989372162432,8.120537237606145,8.120537237606145,8.120537237606145,0.12174682989699068,0.12174682989699068,0.12174682989699068,0.00023809689913974652,0.00023809689913974652,0.00023809689913974652,7.998552310810014,7.998552310810014,7.998552310810014,-0.0465478654437123,-0.0465478654437123,-0.0465478654437123,0.0,0.0,0.0,23.079769313542833
2023-04-28,15.0036507523204,22.84724958597713,23.476911655502292,15.0036507523204,15.0036507523204,8.16087036359486,8.16087036359486,8.16087036359486,8.121209562618512,8.121209562618512,8.121209562618512,0.12738230414188428,0.12738230414188428,0.12738230414188428,0.0013001177692938473,0.0013001177692938473,0.0013001177692938473,7.992527140707334,7.992527140707334,7.992527140707334,0.03966080097634793,0.03966080097634793,0.03966080097634793,0.0,0.0,0.0,23.16452111591526
2023-04-29,15.0015215632604,22.61743100291222,23.209342145042847,15.0015215632604,15.0015215632604,7.908166822204141,7.908166822204141,7.908166822204141,7.902595114661592,7.902595114661592,7.902595114661592,0.010915836414081557,0.010915836414081557,0.010915836414081557,0.0013602321581704941,0.0013602321581704941,0.0013602321581704941,7.89031904608934,7.89031904608934,7.89031904608934,0.005571707542548385,0.005571707542548385,0.005571707542548385,0.0,0.0,0.0,22.90968838546454
2023-04-30,14.999392374200399,22.557240617264423,23.189209982290304,14.999392374200399,14.999392374200399,7.871811418233618,7.871811418233618,7.871811418233618,7.928146519642567,7.928146519642567,7.928146519642567,0.19312950366564385,0.19312950366564385,0.19312950366564385,0.00011786812138645032,0.00011786812138645032,0.00011786812138645032,7.734899147855536,7.734899147855536,7.734899147855536,-0.056335101408949095,-0.056335101408949095,-0.056335101408949095,0.0,0.0,0.0,22.871203792434017
2023-05-01,14.997263185140397,22.40930988281902,23.023111271427233,14.997263185140397,14.997263185140397,7.712689551282144,7.712689551282144,7.712689551282144,7.640718146531622,7.640718146531622,7.640718146531622,0.12738230414188428,0.12738230414188428,0.12738230414188428,0.002061566695064712,0.002061566695064712,0.002061566695064712,7.5112742756946735,7.5112742756946735,7.5112742756946735,0.07197140475052123,0.07197140475052123,0.07197140475052123,0.0,0.0,0.0,22.70995273642254
